canonical_id,v1_score,v1_evidence,v1_reason,v2_score,v2_evidence,v2_reason,score_changed,crossed_main_threshold
397,2,精通自动化测试方法和软件发布管理|编写测试工具|设计测试数据和测试用例,手机软件测试工程师，自动化测试和软件测试工具是岗位核心。,2,编写测试工具|精通自动化测试方法和软件发布管理,岗位核心职责是手机软件测试，包括编写测试工具和自动化测试，属于软件开发相关核心数字技术；未涉及AI/ML，故为2分而非3分。,False,False
398,1,通过微信群等做好客户日常经营,使用微信群进行客户经营，数字工具仅为辅助沟通。,1,通过微信群等做好客户日常经营,岗位核心是客户服务和销售，使用微信群等数字工具辅助经营，移除后销售职责仍成立，故为1分；未涉及系统开发或AI，故不是2或3分。,False,False
399,0,,诉讼追偿岗，无AI或数字技术内容。,1,熟悉办公软件操作,岗位核心是诉讼追偿，办公软件仅作为辅助工具，移除后法律追偿工作仍成立，故为1分；未涉及软件开发或AI，故不是2或3分。,True,False
400,1,实验室设备计量规划和结果确认工作,环境可靠性试验，涉及技术文件编写和计量，但数字技术仅为辅助。,1,"试验过程记录、报告|作业指导书,操作规程等技术类文件的编写",岗位核心是环境可靠性试验的策划与实施，使用试验设备并编写文件，但未明确要求软件开发或高级数字技术，数字工具仅为辅助，故为1分；未涉及AI/ML，故不是2或3分。,False,False
401,0,,日语翻译岗位，无AI或数字技术内容。,0,,岗位核心是日语翻译和实验室协助，未明示要求任何数字工具或技术，故为0分；无证据支持更高分数。,False,False
402,0,,财产险理赔岗，无AI或数字技术内容。,0,,岗位核心是财产险理赔查勘、定损，未明示要求任何数字工具或技术，故为0分；无证据支持更高分数。,False,False
404,0,,资深编辑，内容创作和策划，无AI或数字技术内容。,0,,岗位核心是内容撰写与策划，未明示要求任何数字工具、编程或数据分析。因此为0分，不是1分因为无任何数字工具要求。,False,False
405,0,,工程经理（施工），无AI或数字技术内容。,0,,岗位核心是施工工程管理，描述中未提及任何数字工具、软件或技术系统。因此为0分，不是1分因为无数字工具要求。,False,False
406,2,负责固收行情系统、交易系统、投后管理等系统的功能架构与系统架构设计|负责固收系统的底层框架设计及通用能力开发|熟练掌握Java及其相关框架(SpringBoot/Dubbo/MyBatis等),FICC架构师，负责交易系统架构设计和开发，软件和系统是岗位核心。,2,负责固收行情系统、交易系统、投后管理等系统的功能架构与系统架构设计|负责固收系统的底层框架设计及通用能力开发|5年以上Java开发经验|熟练掌握Java及其相关框架(SpringBoot/Dubbo/MyBatis等),岗位核心是固收交易系统的架构设计与开发，属于软件系统开发，为2分。不是1分因为系统开发是核心产出而非辅助工具；不是3分因为未涉及AI/ML。,False,False
407,1,经营报表过程管理体系,岗位涉及财务数据分析和报告，使用信息系统辅助,1,依照经营报表过程管理体系|输出报告,岗位核心是财务运营分析，使用报表和报告等数字工具辅助，但财务分析仍是主业。因此为1分，不是0分因为明确涉及报表体系；不是2分因为未涉及系统开发或高级建模。,False,False
408,0,,销售经理，无AI或数字技术内容。,0,,岗位为销售经理，描述仅含标签无具体职责，未明示任何数字工具或技术。因此为0分，不是1分因为无任何数字工具要求。,False,False
409,0,,OTC销售代表，无AI或数字技术内容。,1,"能够准备,编辑和演示幻灯片等销售和市场拓展方法",岗位核心是医药销售，使用幻灯片作为辅助工具，销售仍是主业。因此为1分，不是0分因为明确要求编辑演示幻灯片；不是2分因为幻灯片制作非核心产出。,True,False
410,2,负责巨量千川的直播间投放计划指定以及日常投放运营|独立搭建信息流或视频账户结构,千川优化运营，核心是广告投放优化和数据分析，数字技术是岗位核心。,1,熟练操作巨量引擎抖音平台推广账户后台|精通Excel,岗位核心是广告投放优化，数字平台和Excel为辅助工具；不是0分因明确工具要求；不是2分因不涉及软件开发或高级模型研发。,True,True
411,1,对采购物料价格信息收集和分析|对采购物料价格信息系统管理和维护|熟练使用办公软件,核价主管，使用信息系统和办公软件进行价格分析，数字工具为辅助。,1,熟练使用办公软件|对采购物料价格信息系统管理和维护|定期对采购成本统计分析,岗位核心是采购核价，使用办公软件和信息系统进行数据管理和分析，但采购核价仍是主业。因此为1分，不是0分因为明确要求使用信息系统和统计分析；不是2分因为系统维护是辅助性工作，非核心软件开发。,False,False
413,1,线上查勘|线上提供解答客户理赔咨询服务|在线与客户协商确定理赔方案,岗位涉及线上系统操作和远程服务，但核心是理赔业务，数字工具仅为辅助。,0,,岗位职责为线上查勘、定损和理赔咨询，未明示要求使用数字工具、编程或数据分析。移除任何数字技术后，理赔核心产出仍成立。因此为0分，不是1分（无辅助数字工具要求）。,True,False
414,2,完成3D/2D图纸|熟练使用Auto CAD绘图|了解CATIA、Pro-E,机械设计岗位以CAD等软件为核心工具，属于信息化技术核心。,1,能熟练使用Auto CAD绘图|了解CATIA、Pro-E,岗位核心是机械设计，CAD等软件是辅助设计工具。移除这些软件后，机械设计产出仍成立。因此为1分，不是2分（软件非核心产出）。,True,True
415,1,熟练操作计算机及office办公软件|数据统计,岗位涉及数据录入和系统更新，但数字工具仅为辅助。,1,熟练操作计算机及office办公软件,岗位核心是数据录入与维护，Office是辅助工具。移除后录入工作仍可手动完成。因此为1分，不是2分（非系统开发或核心数字技术）。,False,False
416,2,C++开发|ffmpeg和webrtc的集成|音视频编解码经验|多线程与基本的数据结构,软件开发是岗位核心，涉及音视频技术，但未明确提及AI或高级算法。,2,网络自适应传输技术的实现|负责公司移动端sdk的开发与维护工作|负责ffmpeg和webrtc的集成|有音视频编解码经验,岗位核心是软件开发，涉及网络传输、SDK、音视频编解码，属于核心数字技术。未提及AI/ML，因此为2分，不是3分。,False,False
417,2,C/C+/VC++|上位机软件开发|数字图像处理,软件开发是核心，涉及图像处理，但未明确AI或机器学习。,2,熟悉掌握C/C+/VC++|具有丰富的上位机软件开发经验|对数字图像处理有一定了解,岗位核心是上位机软件开发，涉及C++和图像处理，属于核心数字技术。未明确AI/ML，因此为2分，不是3分。,False,False
418,1,熟练使用微软办公软件|用友ERP|通达OA,人力资源岗位使用ERP和OA等系统，但仅为辅助工具。,1,熟练使用微软办公软件(PPT、EXCEL、WORD)、用友ERP、通达OA等常用软件,岗位核心是人力资源规划，办公软件和ERP是辅助工具。移除后人力资源工作仍可进行。因此为1分，不是2分（非系统开发或核心数字技术）。,False,False
419,2,Openstack|Ceph|分布式存储|虚拟化架构|Docker容器,云平台管理涉及虚拟化、分布式存储等技术，是岗位核心，但未明确AI。,2,"负责数据中心、服务器的部署,配置以及日常维护|具备一年以上Openstack及Ceph分布式存储相关项目经验|熟练编写Shell脚本,Python编程|熟悉Openstack虚拟化架构下的系统维护管理",岗位核心是云平台系统管理，涉及服务器部署、虚拟化、分布式存储和脚本编程，属于核心数字技术。未涉及AI/ML，因此为2分，不是3分。,False,False
420,0,,市场营销岗位，无任何AI或数字技术内容。,0,,岗位是市场营销，职责为客户拓展和客群经营，未明示要求任何数字工具或技术。移除数字技术后营销核心产出不变。因此为0分，不是1分。,False,False
421,1,熟悉EXCEL操作,人事助理岗位使用Excel等办公软件，仅为辅助。,1,熟悉EXCEL操作,岗位核心是HR人事管理，Excel仅作为辅助工具使用，移除后HR工作仍成立，因此为1分；未涉及软件开发或AI研发，故不是2或3分。,False,False
422,1,会看CAD图纸,生产管理岗位涉及看CAD图纸，但数字工具仅为辅助。,1,会看CAD图纸优先,岗位核心是充电桩生产加工管理，CAD看图是辅助技能，移除后管理职责仍成立，因此为1分；未涉及系统开发或AI，故不是2或3分。,False,False
423,0,,车代销售经理岗位，无AI或数字技术内容。,0,,岗位是车代销售经理，职责为业务达成、网点维护、客户挖掘等，未明示要求任何数字工具或技术，因此为0分；不是1分因为无Excel等工具要求。,False,False
