canonical_id,from_score,from_evidence,from_reason,to_score,to_evidence,to_reason,score_changed,crossed_main_threshold
371,1,熟练掌握Office办公软件,岗位核心是销售业务，Office软件是辅助工具，移除后销售职责仍成立，因此为1分；不是0分因为明确要求数字工具，不是2分因为不涉及软件开发或核心数字技术。,1,熟练掌握Office办公软件,数字对象证据：Office办公软件。岗位主要产出是业务营销、信息收集、回款追踪等销售工作，Office仅作为辅助工具，移除后销售主业仍成立，故为auxiliary。未达到core，因无系统开发、数据分析等核心数字技术交付。,False,False
372,0,,厨师岗位描述未提及任何数字工具或技术，核心职责是烹饪，因此为0分；不是1分因为无任何数字工具要求。,0,,无任何数字技术对象证据。岗位描述仅涉及烹饪工作，未提及软件、数据、信息系统等数字工具，故为none。,False,False
373,2,FPGA、ARM处理器、视频图像、以太网接口等数字电路设计|熟练Cadence(OrCAD、Allegro)设计工具|硬件电路开发、测试,岗位核心是硬件开发，涉及数字电路设计、FPGA等嵌入式技术，属于核心数字技术，因此为2分；不是1分因为硬件开发是核心产出，不是3分因为未涉及AI/ML。,2,指导检查PCB Layout设计|熟练Cadence(OrCAD、Allegro)设计工具|熟悉FPGA、ARM处理器、视频图像、以太网接口等数字电路设计,数字对象证据：PCB Layout设计、Cadence设计工具、FPGA/ARM数字电路设计。岗位主要产出是硬件方案设计、原理图、PCB Layout、板级测试等，移除数字硬件设计后岗位无法成立，故为core。未涉及AI/ML，strict_ai=false。,False,False
374,0,,客户经理岗位描述未提及任何数字工具或技术，核心是信用卡推广和客户服务，因此为0分；不是1分因为无明确数字工具要求。,0,,无任何数字技术对象证据。岗位职责为信用卡产品推广和客户服务，未明示要求软件、数据、信息系统等数字工具，故为none。,False,False
375,1,熟悉各种办公软件操作,岗位核心是保险渠道销售与维护，办公软件是辅助工具，移除后销售职责仍成立，因此为1分；不是0分因为明确要求办公软件，不是2分因为不涉及软件开发或核心数字技术。,1,熟悉各种办公软件操作,数字对象证据：办公软件操作。岗位主要产出是渠道销售、关系维护、营销方案制定等保险销售工作，办公软件仅作为辅助工具，移除后销售主业仍成立，故为auxiliary。未达到core，因无系统开发、数据分析等核心数字技术交付。,False,False
376,0,,产品经理（理财方向）描述未提及任何数字工具或技术，核心是理财规划和销售，因此为0分；不是1分因为无明确数字工具要求。,0,,无任何数字技术对象证据。岗位描述为理财规划师职级考试培训、激励机制等，未明示要求软件、数据、信息系统等数字工具，故为none。,False,False
377,0,,保安岗位描述未提及任何数字工具或技术，核心是人员车辆登记，因此为0分；不是1分因为无明确数字工具要求。,0,,无任何数字技术对象证据。岗位职责为外来人员、车辆核实登记等保安工作，未提及软件、数据、信息系统等数字工具，故为none。,False,False
378,0,,储备干部岗位未明示要求使用任何数字工具、编程或信息系统；专业背景不能作为正分证据；不是1分因无工具使用要求。,0,,储备干部岗位未明示任何数字技术职责或工具，仅专业要求不能作为有效证据。,False,False
379,0,,岗位职责为国际业务拓展、渠道建设和产品规划，未明示要求任何数字工具、信息系统、编程或AI技术。因此为0分，不是1分（无辅助数字工具要求）。,0,,岗位职责为国际业务拓展、渠道建设和产品规划，未明示任何软件、数据、信息系统、编程或数字硬件等数字技术对象。专业背景提及电子信息，但职责无数字技术交付，故为none。,False,False
380,0,,岗位为售后专员，职责包括理赔协助、投诉处理、续保等，未提及任何数字工具或技术使用要求。因此为0分，不是1分（无辅助数字工具要求）。,0,,职责为老客户理赔协助、投诉处理、续保等半服务半销售工作，未明示任何数字工具、系统或数据要求。无数字技术对象，故为none。,False,False
381,0,,岗位为招聘专员，职责包括人才地图绘制、招聘执行、渠道维护等，未明示要求使用数字工具或技术。因此为0分，不是1分（无辅助数字工具要求）。,0,,职责为人才地图绘制、招聘、渠道维护等人力资源工作，未明示软件、数据、信息系统或编程等数字技术对象。虽提及高科技企业经验，但岗位本身无数字技术交付，故为none。,False,False
382,1,"负责公司微信公众号日常运营管理|时刻关注网络潮流动态,新媒体热门话题",岗位核心是新媒体内容编辑与运营，使用微信公众号等数字平台是辅助工具，移除后编辑工作仍成立。因此为1分，不是2分（非软件开发或系统建设），也不是0分（明确使用数字平台）。,1,负责公司微信公众号日常运营管理|编辑、发布、推广微信软文,明确使用微信公众号和软文编辑工具，但主要产出是新媒体内容运营，数字技术仅辅助主业。移除后岗位仍成立，故为auxiliary。未涉及系统开发或数据平台，不构成core。,False,False
383,0,,岗位为英语翻译，职责为翻译、资料整理等，未明示要求任何数字工具或技术。因此为0分，不是1分（无辅助数字工具要求）。,0,,职责为英语翻译和资料整理，未明示任何数字工具、软件或系统要求。无数字技术对象，故为none。,False,False
384,0,,岗位为行政经理，职责包括人才建设、总务管理、物业食堂等，未明示要求使用数字工具或技术。因此为0分，不是1分（无辅助数字工具要求）。,0,,职责为行政、人力资源、总务管理等，未明示软件、数据、信息系统或编程等数字技术对象。虽提及制造业管理，但无数字技术交付，故为none。,False,False
385,1,熟练掌握办公软件及用友等财务核算系统,岗位为财务会计，核心是财务核算，使用办公软件和财务系统是辅助工具，移除后财务工作仍成立。因此为1分，不是2分（非系统开发或核心数字技术），也不是0分（明确要求使用数字工具）。,1,熟练掌握办公软件及用友等财务核算系统,任职资格要求掌握办公软件和用友财务系统，但职责为银行结算、账务处理等财务工作，数字工具仅辅助主业。移除后岗位仍成立，故为auxiliary。未涉及系统开发或运维，不构成core。,False,False
386,0,,岗位为综合类管培生，描述仅提及专业方向（人力资源、行政等），未明示要求任何数字工具或技术。因此为0分，不是1分（无辅助数字工具要求）。,0,,管培生岗位描述为人力资源、行政、法律等方向，未明示任何数字技术对象。无软件、数据或系统要求，故为none。,False,False
387,1,能熟练操办公软件和办公设备,岗位核心是业务跟单，办公软件仅作为辅助工具使用，移除后跟单职责仍成立，因此为1分；不是0分因为明确要求办公软件，不是2分因为不涉及软件开发或核心数字技术。,1,能熟练操办公软件和办公设备,岗位职责为订单处理、客户协调、合同管理等非数字主业；仅任职资格要求熟练操作办公软件，属于辅助工具，移除后主业仍成立。无AI相关词。,False,False
388,1,电子门禁管控熟练,宿管员核心是宿舍管理，电子门禁是辅助工具，移除后管理职责仍成立，因此为1分；不是0分因为明确要求电子门禁操作，不是2分因为不涉及系统开发或核心数字技术。,1,电子门禁管控熟练,岗位主业为宿舍管理，电子门禁管控是辅助工具，移除后宿管职责仍成立。无其他数字技术对象，故为辅助而非无。,False,False
389,1,"负责各新媒体平台的文案内容的编辑撰写,排版、运营|负责对接新氧、更美、小红书等平台的图文编辑",医美文案核心是内容创作，新媒体平台和图文编辑工具是辅助手段，移除后文案工作仍成立，因此为1分；不是0分因为明确使用数字平台，不是2分因为不涉及软件开发或核心数字技术。,0,,岗位职责为文案撰写、新媒体运营、图文编辑，未明示任何数字技术对象（如软件、数据、系统等），仅提及平台名称，不构成数字技术要求。,True,False
