canonical_id,score,evidence,reason,confidence,model,prompt_version,schema_version,prompt_fingerprint,stage,thinking,content_hash,label_status,input_tokens,output_tokens,primary_score,audit_score
385,1,熟练掌握办公软件及用友等财务核算系统,岗位为财务会计，核心是财务核算，使用办公软件和财务系统是辅助工具，移除后财务工作仍成立。因此为1分，不是2分（非系统开发或核心数字技术），也不是0分（明确要求使用数字工具）。,medium,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,dcbe5f873e2f8efe72c52512ad738ba3a980b356d6909c5500aeed580dd2936a,llm_primary,2929,713,1,
386,0,,岗位为综合类管培生，描述仅提及专业方向（人力资源、行政等），未明示要求任何数字工具或技术。因此为0分，不是1分（无辅助数字工具要求）。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,6bdfc06b1ed5dc580a8db34e105e0c7dde24b445be11e076640c94ce7e5bc62e,llm_primary,2929,713,0,
387,1,能熟练操办公软件和办公设备,岗位核心是业务跟单，办公软件仅作为辅助工具使用，移除后跟单职责仍成立，因此为1分；不是0分因为明确要求办公软件，不是2分因为不涉及软件开发或核心数字技术。,medium,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,d8478ff0da12b672801c13688e66d142d03fcb9e97d988915d4d7fbf0426e2ab,llm_primary,2838,726,1,1.0
388,1,电子门禁管控熟练,宿管员核心是宿舍管理，电子门禁是辅助工具，移除后管理职责仍成立，因此为1分；不是0分因为明确要求电子门禁操作，不是2分因为不涉及系统开发或核心数字技术。,medium,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,b19056a751bc5de7e39dd252d7e09dd8901b78b129aaf65bccbd2d8f7e41096a,llm_primary,2838,726,1,
389,1,"负责各新媒体平台的文案内容的编辑撰写,排版、运营|负责对接新氧、更美、小红书等平台的图文编辑",医美文案核心是内容创作，新媒体平台和图文编辑工具是辅助手段，移除后文案工作仍成立，因此为1分；不是0分因为明确使用数字平台，不是2分因为不涉及软件开发或核心数字技术。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,5b5a3338cc1dd9313a7047831aeb097e6393e764f94680f9c193fa187b025615,llm_primary,2838,726,1,
390,0,,生产主管职责为生产计划、质量控制、团队管理等，未明示要求数字工具或技术，因此为0分；不是1分因为无任何数字工具要求。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,d280137c4907949ba34bbc113a746b51cca195ed5f4b7fcd54ebbc8789eed336,llm_primary,2838,726,0,
391,1,ECN、BOM的日常维护管理,体系主管核心是管理体系运行与审核，ECN/BOM维护是辅助性系统操作，移除后体系管理职责仍成立，因此为1分；不是0分因为明确涉及系统维护，不是2分因为不涉及系统开发或核心数字技术。,medium,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,1c5f85d2bc21c8164779d304e0eec7c50bb17137e2fd7654d49d8b852376377f,llm_primary,2838,726,1,
392,0,,外贸业务员岗位描述为“不限”，无任何数字技术要求，因此为0分；不是1分因为无证据。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,9e3713e3d5d07ffcadaa23dc3b328e10dcf859f422e404d30e4a983866458e49,llm_primary,2838,726,0,
393,0,,金融销售顾问职责为销售理财产品，未明示要求数字工具或技术，因此为0分；不是1分因为无任何数字工具要求。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,d3c0b4ef224d534b650227c1f69d6658fd17fd2bfd8d9658253cdd73c4d5788f,llm_primary,2838,726,0,
394,0,,项目主管职责为现场管理、安装指导等，未明示要求数字工具或技术，因此为0分；不是1分因为无任何数字工具要求。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,8a81f6199647ae85d80cfc8713b6009c3ed51786b74bc86fbc3b98f2e3ca6520,llm_primary,2838,726,0,
395,1,掌握日常办公软件操作,岗位核心职责是环保监测设备运维，办公软件仅作为辅助工具，移除后运维工作仍成立，因此为1分；未涉及软件开发或AI研发，故不是2或3分。,medium,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,7bd4a56fa67f4abb286fed7e5d3fcabca20149d9f7740f3a8692b10442d9b666,llm_primary,2956,748,1,1.0
396,2,"使用自动化测试设备和技术|熟悉至少一种测试编程语言如labview、python,VB或C#|熟练使用Excel、Matlab等工具进行数据处理",岗位核心产出是晶圆电气性能测试与分析，涉及自动化测试设备和编程，属于核心数字技术；但未明确要求AI/ML研发，故为2分而非3分。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,40dab03121ae9c6b4e023e18259d10997d9613a1b873e10faae8ded8c6a8cdfa,llm_primary,2956,748,2,
397,2,编写测试工具|精通自动化测试方法和软件发布管理,岗位核心职责是手机软件测试，包括编写测试工具和自动化测试，属于软件开发相关核心数字技术；未涉及AI/ML，故为2分而非3分。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,154a4c95a31afd3a8566fcb504213768d0fa25fda3938d17008283e245799635,llm_primary,2956,748,2,
398,1,通过微信群等做好客户日常经营,岗位核心是客户服务和销售，使用微信群等数字工具辅助经营，移除后销售职责仍成立，故为1分；未涉及系统开发或AI，故不是2或3分。,medium,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,a8b11efce7e77f0168f347002fc20838982b7ea07d70b4f82956803641c5763f,llm_primary,2956,748,1,
399,1,熟悉办公软件操作,岗位核心是诉讼追偿，办公软件仅作为辅助工具，移除后法律追偿工作仍成立，故为1分；未涉及软件开发或AI，故不是2或3分。,medium,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,6dc5ebea07672bea17e7488e627ddd7fc77838e798f99fbfe3d5b0177e6d3faa,llm_primary,2956,748,1,
400,1,"试验过程记录、报告|作业指导书,操作规程等技术类文件的编写",岗位核心是环境可靠性试验的策划与实施，使用试验设备并编写文件，但未明确要求软件开发或高级数字技术，数字工具仅为辅助，故为1分；未涉及AI/ML，故不是2或3分。,medium,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,3fdf6cd57b4ee0576ec10884c5f3a41b86d9d86b589189d7bf5bb31d3de3eafc,llm_primary,2956,748,1,
401,0,,岗位核心是日语翻译和实验室协助，未明示要求任何数字工具或技术，故为0分；无证据支持更高分数。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,5d4d281c2a6804e5f9381797171f2ea382f4f1b21a3a1a7c2fb94c5a5957f8fd,llm_primary,2956,748,0,
402,0,,岗位核心是财产险理赔查勘、定损，未明示要求任何数字工具或技术，故为0分；无证据支持更高分数。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,d75c525341d2d2278a732be0a44d41d3b79fafd2052d0f699dbba67bcea96efe,llm_primary,2956,748,0,
404,0,,岗位核心是内容撰写与策划，未明示要求任何数字工具、编程或数据分析。因此为0分，不是1分因为无任何数字工具要求。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,b6a46d3fb8a2dc08040b878938a4e076533cb5d98ce2e090042ef63897e99bfb,llm_primary,2955,836,0,
405,0,,岗位核心是施工工程管理，描述中未提及任何数字工具、软件或技术系统。因此为0分，不是1分因为无数字工具要求。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,66f93925d668310a09b9d08500a5c2aa9443509e411b9f6039dd3e6d2ccf303a,llm_primary,2955,836,0,
406,2,负责固收行情系统、交易系统、投后管理等系统的功能架构与系统架构设计|负责固收系统的底层框架设计及通用能力开发|5年以上Java开发经验|熟练掌握Java及其相关框架(SpringBoot/Dubbo/MyBatis等),岗位核心是固收交易系统的架构设计与开发，属于软件系统开发，为2分。不是1分因为系统开发是核心产出而非辅助工具；不是3分因为未涉及AI/ML。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,9ff55999afa44ea46f2223615c91ad2a86d1026f0afaec8e371c2ef38d775b02,llm_primary,2955,836,2,2.0
407,1,依照经营报表过程管理体系|输出报告,岗位核心是财务运营分析，使用报表和报告等数字工具辅助，但财务分析仍是主业。因此为1分，不是0分因为明确涉及报表体系；不是2分因为未涉及系统开发或高级建模。,medium,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,8352dbb09bec2fabf4f020c671efc1e856c0c1494bc712522d38130b61f7c374,llm_primary,2955,836,1,
408,0,,岗位为销售经理，描述仅含标签无具体职责，未明示任何数字工具或技术。因此为0分，不是1分因为无任何数字工具要求。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,0e2449e2856a7f452455dea10332bfb78a78658789f134867df7d92774cd6e27,llm_primary,2955,836,0,
409,1,"能够准备,编辑和演示幻灯片等销售和市场拓展方法",岗位核心是医药销售，使用幻灯片作为辅助工具，销售仍是主业。因此为1分，不是0分因为明确要求编辑演示幻灯片；不是2分因为幻灯片制作非核心产出。,medium,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,d4b09bba61d2ced2f421b0b7e96a0e08528d049dd5dafe6bd4deb3f15f4e2f09,llm_primary,2955,836,1,
410,1,熟练操作巨量引擎抖音平台推广账户后台|精通Excel,岗位核心是广告投放优化，数字平台和Excel为辅助工具；不是0分因明确工具要求；不是2分因不涉及软件开发或高级模型研发。,medium,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,367968ffe80241d739ef703b17d515182d3440fd05ed02b2d6924fd57cbdf307,llm_adjudicated,2955,836,2,1.0
411,1,熟练使用办公软件|对采购物料价格信息系统管理和维护|定期对采购成本统计分析,岗位核心是采购核价，使用办公软件和信息系统进行数据管理和分析，但采购核价仍是主业。因此为1分，不是0分因为明确要求使用信息系统和统计分析；不是2分因为系统维护是辅助性工作，非核心软件开发。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,bd2e18258d227b186022f5ccf879a83a721c86315346fbc852bfe00b4633e4c2,llm_primary,2955,836,1,
413,0,,岗位职责为线上查勘、定损和理赔咨询，未明示要求使用数字工具、编程或数据分析。移除任何数字技术后，理赔核心产出仍成立。因此为0分，不是1分（无辅助数字工具要求）。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,649d744af1b5eeead179ab8c281d81151eb5de243288423c1b53d016fc2a9882,llm_primary,3192,830,0,
414,1,能熟练使用Auto CAD绘图|了解CATIA、Pro-E,岗位核心是机械设计，CAD等软件是辅助设计工具。移除这些软件后，机械设计产出仍成立。因此为1分，不是2分（软件非核心产出）。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,748a9047f86137ebe4ddf28c42acf5b2f75762d79456705245ef65ad9c5e1132,llm_primary,3192,830,1,1.0
415,1,熟练操作计算机及office办公软件,岗位核心是数据录入与维护，Office是辅助工具。移除后录入工作仍可手动完成。因此为1分，不是2分（非系统开发或核心数字技术）。,medium,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,043fa4933df1e171a69e001da37880a0196704631894892b7de586845ea04b5e,llm_primary,3192,830,1,
416,2,网络自适应传输技术的实现|负责公司移动端sdk的开发与维护工作|负责ffmpeg和webrtc的集成|有音视频编解码经验,岗位核心是软件开发，涉及网络传输、SDK、音视频编解码，属于核心数字技术。未提及AI/ML，因此为2分，不是3分。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,6511502a922c4b0c7d82b12304bd46c40e3ab3e23bc860af6605499bd73d1497,llm_primary,3192,830,2,
417,2,熟悉掌握C/C+/VC++|具有丰富的上位机软件开发经验|对数字图像处理有一定了解,岗位核心是上位机软件开发，涉及C++和图像处理，属于核心数字技术。未明确AI/ML，因此为2分，不是3分。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,d9010f6e7970d631f3fb01ac00aa30fe95780a6219ab0180f850a203f50a144d,llm_primary,3192,830,2,2.0
418,1,熟练使用微软办公软件(PPT、EXCEL、WORD)、用友ERP、通达OA等常用软件,岗位核心是人力资源规划，办公软件和ERP是辅助工具。移除后人力资源工作仍可进行。因此为1分，不是2分（非系统开发或核心数字技术）。,medium,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,8a83a3d881470abaafc4fe858ba55ed3e660b1af2f96a724b66369d9a91e35e9,llm_primary,3192,830,1,1.0
419,2,"负责数据中心、服务器的部署,配置以及日常维护|具备一年以上Openstack及Ceph分布式存储相关项目经验|熟练编写Shell脚本,Python编程|熟悉Openstack虚拟化架构下的系统维护管理",岗位核心是云平台系统管理，涉及服务器部署、虚拟化、分布式存储和脚本编程，属于核心数字技术。未涉及AI/ML，因此为2分，不是3分。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,57dffa188fce3ea759a9117241b9e5bf5251142e25bd23e8d9f153c6d6654229,llm_primary,3192,830,2,
420,0,,岗位是市场营销，职责为客户拓展和客群经营，未明示要求任何数字工具或技术。移除数字技术后营销核心产出不变。因此为0分，不是1分。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,00cf31bdfe0333ea1b29630e9fd34cd3264eab69f7239f638502ad0c7f49a61a,llm_primary,3192,830,0,
421,1,熟悉EXCEL操作,岗位核心是HR人事管理，Excel仅作为辅助工具使用，移除后HR工作仍成立，因此为1分；未涉及软件开发或AI研发，故不是2或3分。,medium,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,695548f8fe6a7ea77e6f0af07b9c9c33f3f507d420e629c1c7a8dddc9aeadba2,llm_primary,2711,705,1,
422,1,会看CAD图纸优先,岗位核心是充电桩生产加工管理，CAD看图是辅助技能，移除后管理职责仍成立，因此为1分；未涉及系统开发或AI，故不是2或3分。,medium,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,458472e8c7ad6936009a4a7c236595591dfb7c27d4add07895e36c5fc577a15a,llm_primary,2711,705,1,1.0
423,0,,岗位是车代销售经理，职责为业务达成、网点维护、客户挖掘等，未明示要求任何数字工具或技术，因此为0分；不是1分因为无Excel等工具要求。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,de8d51ec643fb143b3edf3a17fe6ed1e89705d76c5939ff047214688f494707b,llm_primary,2711,705,0,
424,0,,岗位是销售专员，职责为市场开拓、商务谈判、合同执行等，未明示要求数字工具或技术，因此为0分；不是1分因为无任何软件或系统使用要求。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,a3cf00693be641a24b3907088e6f261bbc46b88d2707b54f61bd76300d11bd60,llm_primary,2711,705,0,
425,0,,岗位是销售专员，职责为市场开拓、商务谈判、合同执行等，未明示要求数字工具或技术，因此为0分；不是1分因为无任何软件或系统使用要求。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,a3cf00693be641a24b3907088e6f261bbc46b88d2707b54f61bd76300d11bd60,llm_primary,2711,705,0,
